,location.postalCode,location.lat,location.lng,categories
11,M5T,43.67153275580574,-79.4062946462009,Residential Building (Apartment / Condo)
12,M5R,43.671056,-79.406727,Housing Development
13,M5R,43.67493458369062,-79.40636279702548,Miscellaneous Shop
15,M5R,43.67515283323029,-79.40585846415303,Café
16,M5T,43.671506,-79.406258,Garden
17,M5T,43.671062,-79.40544,Hotel
18,M5R,43.675111,-79.406482,Café
19,M5R,43.67461834990478,-79.40824866273744,Indian Restaurant
20,M5R,43.675070588962015,-79.40687736441805,Sandwich Place
23,M5R,43.675147,-79.406346,Middle Eastern Restaurant
24,M5R,43.674732,-79.40773,Donut Shop
28,M5R,43.6744,-79.4068,Rental Car Location
33,M5T,43.673667803084676,-79.40688500772336,Medical Center
34,M5R,43.674975198818274,-79.40654256081908,Sandwich Place
37,M5T,43.6711958,-79.4056054,Chinese Restaurant
38,M5T,43.671022,-79.40486,Office
42,M5T,43.673809,-79.406314,Tech Startup
43,M5T,43.67078349501462,-79.40834168511437,College Lab
44,M5R,43.67256012900107,-79.40249834609183,Government Building
45,M5R,43.67238,-79.406971,Office
46,M5V,43.670649903397525,-79.40333696595019,Office
47,M5R,43.675013,-79.404658,Office
48,M5R,43.675056,-79.406467,Medical Center
49,M5R,43.674595,-79.408421,Office
50,M5R,43.670102,-79.406851,Pet Service
51,M5R,43.67491340106575,-79.40670910550232,Asian Restaurant
52,M5R,43.674796,-79.406729,Gift Shop
53,M5T,43.67455560503196,-79.40709938810224,Miscellaneous Shop
54,M5R,43.67014790500963,-79.40558222395032,Metro Station
55,M5T,43.67166932284823,-79.40612642700195,Gym
56,M5R,43.67273820310995,-79.40466971466756,Synagogue
57,M5R,43.675064,-79.40694,Japanese Restaurant
58,M5R,43.674959,-79.406894,Japanese Restaurant
59,M5R,43.675171,-79.406068,Office
60,M5R,43.674801625474316,-79.40692140269694,Metro Station
61,M5T,43.672814,-79.407479,Event Space
62,M5T,43.67142628683921,-79.40883090368688,Park
63,M5T,43.670867,-79.40521,Racetrack
64,M5T,43.67363,-79.40832,Music Venue
65,M5R,43.670345,-79.405798,Building
66,M5R,43.67416868977199,-79.4040155608991,Dive Bar
67,M5T,43.670716,-79.40444,Skating Rink
68,M5T,43.671187,-79.404484,Residential Building (Apartment / Condo)
69,M5T,43.672171,-79.407527,Residential Building (Apartment / Condo)
70,M5T,43.67078502030319,-79.40558772096686,Residential Building (Apartment / Condo)
71,M5R,43.674799,-79.407432,Building
72,M5R,43.675245,-79.404453,Lighthouse
73,M5R,43.673598,-79.408726,Building
74,M5R,43.67191600733274,-79.40294361823818,Spiritual Center
75,M5T,43.674530236903806,-79.40714069959441,Convenience Store
76,M5T,43.670558,-79.404655,Professional & Other Places
77,M5R,43.674869,-79.406556,Spa
78,M5T,43.674514868797786,-79.40713764066462,Grocery Store
79,M5R,43.674940626051054,-79.40708839424876,Spa
80,M5R,43.67490879059714,-79.40687401384436,Laundry Service
81,M5T,43.67438930154334,-79.40736873710354,Gym
82,M5T,43.674497,-79.406603,Hotel
83,M5T,43.6744558158876,-79.40709938810222,Bed & Breakfast
84,M5R,43.670345,-79.405565,Residential Building (Apartment / Condo)
85,M5R,43.67487,-79.407038,Frozen Yogurt Shop
86,M5R,43.673535,-79.408636,Speakeasy
87,M5R,43.67328012764943,-79.40228945224656,Lounge
88,M5R,43.674961,-79.407563,Restaurant
89,M5R,43.675069,-79.406998,Coffee Shop
90,M5T,43.67172,-79.40899,Playground
91,M5H,43.672412,-79.402736,Food Court
92,M5R,43.6739853715959,-79.40883593347802,Scenic Lookout
93,M5R,43.67491531113075,-79.40739622165134,Travel Lounge
94,M5R,43.671679733333335,-79.408576,Playground
95,M5R,43.67467368094777,-79.40821861365167,General Entertainment
96,M5R,43.673045,-79.408972,Art Gallery
97,M5R,43.670372,-79.404641,Speakeasy
98,M5R,43.673707164191555,-79.40283367469787,Residential Building (Apartment / Condo)
99,M5R,43.67361,-79.40295,Gym
100,M5T,43.67443818002613,-79.40714336350305,General Entertainment
101,M5R,43.67038219961806,-79.40596182266935,Residential Building (Apartment / Condo)
102,M5R,43.670308356693184,-79.40681683687382,Residential Building (Apartment / Condo)
103,M5R,43.673274,-79.402227,Residential Building (Apartment / Condo)
104,M5T,43.673956316036026,-79.40762159463469,Residential Building (Apartment / Condo)
105,M5R,43.675212,-79.4045,Farm
106,M5R,43.66998044728552,-79.40517688115249,Residential Building (Apartment / Condo)
107,M5R,43.670196,-79.405139,Bed & Breakfast
108,M5R,43.674842,-79.403253,Bed & Breakfast
109,M5T,43.67162404067188,-79.408636,Park
110,M5T,43.670947641863975,-79.40408702330089,Residential Building (Apartment / Condo)
111,M5R,43.675083,-79.40669,Bakery
112,M5T,43.67306409242794,-79.40890236236254,Historic Site
113,M5R,43.67524,-79.40662,Burger Joint
114,M5R,43.675243,-79.404386,Garden
115,M5R,43.67486885506859,-79.4072294818679,Laundry Service
116,M5R,43.674851,-79.406753,Cheese Shop
117,M5R,43.675375,-79.405965,Conference Room
118,M5R,43.6691220916726,-79.40553275078662,Residential Building (Apartment / Condo)
119,M5R,43.675057,-79.405614,Dessert Shop
120,M5R,43.671762,-79.402098,Residential Building (Apartment / Condo)
0,M6R,43.64914943250812,-79.45467875791209,Garden
1,M6S,43.64548543069719,-79.45874691009521,Dog Run
2,M6R,43.6464791690415,-79.46342468261719,Park
3,M6S,43.64819056387884,-79.45757483552963,Light Rail Station
5,M6R,43.646002,-79.4557,Auditorium
6,M6R,43.65101800389682,-79.4508489647108,Building
7,M6R,43.65062189632695,-79.45063525580188,Gift Shop
8,M6R,43.650477247027894,-79.45036768913269,Sandwich Place
10,M6R,43.65056744467397,-79.45095769596264,Bank
11,M6R,43.65046251706493,-79.45060981846792,Coffee Shop
12,M6R,43.64956683333333,-79.4505413625,General Travel
13,M6R,43.6447,-79.455353,Building
15,M6S,43.65020639252112,-79.45329497627239,Bank
16,M6R,43.65092098356996,-79.45085003781955,Breakfast Spot
17,M6R,43.65147436864978,-79.4514964189698,Coffee Shop
18,M6R,43.650283171718,-79.45037707686424,Business Service
19,M6R,43.65073662207432,-79.45077300743606,Bookstore
20,M6R,43.65128571197218,-79.45091014745998,Breakfast Spot
21,M6R,43.65008710183049,-79.45045784621456,Breakfast Spot
23,M6S,43.64909511736811,-79.45745946324784,School
24,M6R,43.649711,-79.450523,Gift Shop
25,M6R,43.65106013278794,-79.450975,Deli / Bodega
27,M6R,43.6509015,-79.4507265,Boutique
28,M6R,43.651143,-79.451137,Office
29,M6R,43.650399,-79.450467,Spa
30,M6R,43.650314120000004,-79.45068560000001,Bike Shop
31,M6R,43.650623,-79.450629,Women's Store
32,M6R,43.651019070236366,-79.45092146391,Thrift / Vintage Store
33,M6R,43.649893466980885,-79.4501531124115,Kids Store
34,M6R,43.646633,-79.453766,Office
35,M6R,43.65074018581703,-79.45202031984525,Playground
36,M6R,43.650182252309015,-79.45037573575974,Argentinian Restaurant
37,M6R,43.65079048687433,-79.45077707322312,Candy Store
38,M6S,43.64987865155364,-79.45800885376806,Coffee Shop
39,M6R,43.64992822697901,-79.45043667719423,Dessert Shop
40,M6R,43.65051146437881,-79.45197636586005,Elementary School
41,M6R,43.65152819082547,-79.45114857604885,Convenience Store
42,M6S,43.65075494159361,-79.45907466200681,Tennis Court
50,M6R,43.65042233319782,-79.45074564574136,Pizza Place
51,M6R,43.65169602563852,-79.4514513015747,Antique Shop
52,M6R,43.65228452527525,-79.45241041054277,Residential Building (Apartment / Condo)
53,M6R,43.64915643217412,-79.45003959338368,Sports Bar
54,M6R,43.64999865164418,-79.45052587255769,Clothing Store
55,M6R,43.653610547834596,-79.45155680990165,Park
56,M6R,43.652063,-79.451732,Church
57,M6R,43.648844,-79.449973,Bus Stop
58,M6S,43.6475944519043,-79.45305633544922,Light Rail Station
59,M6R,43.64918861123302,-79.45008588853764,Café
60,M6R,43.650921477446516,-79.45889885943771,Event Space
61,M6R,43.6503517,-79.45080181666667,Office
62,M6R,43.649537669020596,-79.45309169173395,Dentist's Office
63,M6R,43.65150257437828,-79.45717927281738,Indie Movie Theater
64,M6R,43.651224,-79.45663,Medical Center
65,M6R,43.6489316399153,-79.45724520005436,Event Space
66,M6R,43.65097043195477,-79.45086621885267,Gift Shop
67,M6R,43.65118490322183,-79.45092146391,Sushi Restaurant
68,M6S,43.651111,-79.459476,Field
69,M6R,43.650095,-79.450374,Tea Room
70,M6R,43.64979631005809,-79.45030983497107,Eastern European Restaurant
71,M6R,43.64909821211737,-79.45011379642217,Furniture / Home Store
72,M6R,43.650126719220715,-79.4505478498997,Pet Store
73,M6R,43.64945264199621,-79.45024377225624,Hardware Store
74,M6R,43.651372,-79.450942,Spa
75,M6R,43.64521364376172,-79.45524538615153,Non-Profit
76,M6R,43.64803108305754,-79.45015225693965,Convenience Store
77,M6R,43.65091223991817,-79.45090936982271,Cuban Restaurant
78,M6R,43.651213,-79.45083455,Spa
79,M6R,43.65084246109922,-79.45180665424489,Shoe Store
80,M6R,43.651733,-79.45183,Flower Shop
81,M6R,43.650503542367744,-79.450809,Arts & Crafts Store
82,M6R,43.6516944636039,-79.4511563870509,Thai Restaurant
83,M6R,43.64533390524761,-79.45330519790421,Building
84,M6R,43.64576397967956,-79.45659141952918,Clothing Store
85,M6R,43.650912360955815,-79.45092695822235,Pharmacy
86,M6R,43.650806,-79.45052,Cambodian Restaurant
87,M6R,43.651336669921875,-79.4510726928711,Bus Stop
88,M6R,43.64887,-79.45016,Rental Car Location
89,M6R,43.648886,-79.451411,Bar
90,M6R,43.6510171734011,-79.45091108743782,Bar
91,M6R,43.651211,-79.4509347,Nightlife Spot
92,M6R,43.651154,-79.451111,Lounge
93,M6R,43.650314120000004,-79.45074108333333,Bar
94,M6R,43.65111215463428,-79.4509612383593,Movie Theater
95,M6R,43.648876,-79.449979,Seafood Restaurant
96,M6R,43.650931,-79.450621,Art Gallery
97,M6R,43.650343,-79.450697,Art Gallery
98,M6R,43.65102498780317,-79.45142144498925,Restaurant
99,M6R,43.65009143382369,-79.45039643854467,Breakfast Spot
100,M6R,43.649847,-79.450296,Music Venue
101,M6R,43.64664177616939,-79.45236096251782,Coffee Shop
102,M6R,43.65098,-79.45092,Bus Line
103,M6R,43.651188165375835,-79.45280049958471,Music Venue
104,M6R,43.65105170626974,-79.45109724998474,Church
105,M6R,43.65152733292232,-79.45114673044715,Yoga Studio
106,M6R,43.651015,-79.4513,Indie Movie Theater
107,M6R,43.651754,-79.451321,Residential Building (Apartment / Condo)
108,M6R,43.6486868201052,-79.44997643729988,Yoga Studio
109,M6R,43.64505,-79.455743,Residential Building (Apartment / Condo)
110,M6R,43.651371974999996,-79.45103525664726,American Restaurant
111,M6R,43.64922304,-79.45018064,Strip Club
112,M6R,43.65078000325909,-79.45106506347656,Tibetan Restaurant
113,M6R,43.6499571237856,-79.45012092590332,Seafood Restaurant
114,M6R,43.65068788125521,-79.45068513648656,Restaurant
115,M6R,43.649815545573105,-79.45020170615274,Optical Shop
116,M6R,43.649729,-79.450292,Furniture / Home Store
117,M6R,43.650696,-79.450784,Laundry Service
118,M6R,43.64907498553138,-79.45018528924729,Grocery Store
119,M6R,43.650961954356596,-79.45070169114666,Boutique
120,M6R,43.651269,-79.451447,Men's Store
121,M6R,43.64947021007538,-79.450339,Bookstore
122,M6R,43.649235,-79.450229,Italian Restaurant
0,L4W,43.63698480479035,-79.61782355848423,Government Building
1,L4W,43.63681390228502,-79.61786743255543,Office
2,L4W,43.63696,-79.62103,Coffee Shop
4,L4W,43.63683566544911,-79.62057539641114,Fried Chicken Joint
5,L4W,43.634856,-79.617149,Chinese Restaurant
6,L4W,43.636491,-79.62079,Automotive Shop
7,L4W,43.636862910378824,-79.6210213928451,Gas Station
8,L4W,43.641398680246894,-79.61279983650137,Office
9,L4W,43.632894,-79.615964,Auto Dealership
10,L4W,43.63687261402064,-79.62087851927868,Sandwich Place
11,L4W,43.63741170459357,-79.6222799235108,Mexican Restaurant
12,L4W,43.6356208,-79.621405,Coffee Shop
13,L4W,43.64174,-79.618539,Pharmacy
14,L4W,43.6382366,-79.6220052,Modern European Restaurant
15,L6R,43.635816,-79.6207054,Convenience Store
16,L4W,43.637532856802224,-79.62224514895142,Breakfast Spot
17,L4W,43.6418144,-79.6162432,Hotel
18,L4W,43.638236,-79.622005,Restaurant
19,L4W,43.637794,-79.621765,Gym
20,L4W,43.637413,-79.62211,Burger Joint
21,L4W,43.634,-79.6172,Vegetarian / Vegan Restaurant
22,L4W,43.6414347,-79.6155997,Hotel
23,L4W,43.63836050819308,-79.6175657978859,Breakfast Spot
24,L4W,43.63851877906645,-79.61872101399192,Hotel
25,L4W,43.6336901381967,-79.61891491967918,Police Station
26,L4W,43.637557150821024,-79.61960661083802,Office
30,L4W,43.63247,-79.6148,Optical Shop
31,L4W,43.635233,-79.621871,Office
32,L4W,43.63782893075653,-79.62325281298186,Deli / Bodega
33,L4W,43.641893,-79.616955,Office
34,L4W,43.63691569975329,-79.62058021407259,Burrito Place
35,L4W,43.63494416661377,-79.61975399746382,Tattoo Parlor
36,L4W,43.63337991218068,-79.61977171904437,Gym / Fitness Center
38,L4W,43.64115760881935,-79.61664682148687,Office
39,L4W,43.633869359756204,-79.61259142278956,Office
40,L4W,43.64159827176305,-79.61634828044131,Building
41,L4W,43.633185361303944,-79.6184810999258,Bank
42,L4W,43.63253440766569,-79.61669379381543,Building
43,L4W,43.641300851358686,-79.61239946236684,Office
44,L4W,43.634569,-79.614109,Office
45,L4W,43.63835,-79.622189,Greek Restaurant
46,L4W,43.63194255158574,-79.61455213795152,Chinese Restaurant
47,L4W,43.640332102164976,-79.61660471757207,Building
48,L4W,43.632893,-79.615907,Auto Dealership
50,L4W,43.63674146901386,-79.6208453353417,Convenience Store
51,L4W,43.63724345,-79.62207613,Juice Bar
52,L4W,43.63879776000977,-79.610595703125,Bus Line
54,L4W,43.63209230219937,-79.61428614141029,Tea Room
55,L4W,43.63929662032266,-79.6215527784808,Church
56,L4W,43.638413,-79.622373,Mediterranean Restaurant
57,L4W,43.640548,-79.619336,Coworking Space
58,L4W,43.641220078563705,-79.61242935334543,Office
59,L4W,43.636848,-79.62077,Middle Eastern Restaurant
60,L4W,43.64196063244643,-79.6153450012207,Hotel
61,L4W,43.63205335176032,-79.61462069375858,Student Center
62,L4W,43.63291789530944,-79.61354573427016,Bookstore
63,L4W,43.636348143840976,-79.62006659307758,Conference Room
64,L4W,43.63199,-79.61433,Food Court
65,L4W,43.631803542013316,-79.6144742752582,Shopping Mall
66,L4W,43.63699140259283,-79.60933685302734,Office
67,L4W,43.63893621906292,-79.61851023094133,Office
68,L4W,43.638527,-79.620067,Office
69,L4W,43.63727587192434,-79.61132996112276,Office
70,L4W,43.639201,-79.612899,Office
71,L4W,43.633928151938534,-79.61514719986471,Office
72,L4W,43.638009,-79.610355,Office
73,L4W,43.64018790818924,-79.61659507584332,Office
74,L4W,43.63743832064939,-79.61007945131898,Office
75,L4W,43.637532,-79.611263,Office
76,N4w,43.64033014920304,-79.61663246154785,Office
77,L4W,43.63628705266898,-79.62018724372695,Financial or Legal Service
78,L4W,43.632125,-79.614465,Physical Therapist
79,L4W,43.6326287870478,-79.6151307465953,Restaurant
80,L4W,43.63842948751721,-79.61875587791347,American Restaurant
81,L4W,43.632098,-79.614553,Convenience Store
82,L4W,43.641221,-79.615402,Conference Room
83,L4W,43.632279,-79.614584,Building
84,L4W,43.63991928100586,-79.61884307861328,Medical Lab
85,L4W,43.63261013402524,-79.61536657650382,Funeral Home
86,L4W,43.637429298894624,-79.61109960535296,Building
87,L4W,43.63635,-79.622133,Building
88,L4W,43.634301,-79.615491,Building
89,L4W,43.638049,-79.610546,Shoe Store
90,L4W,43.636240889768345,-79.62230957198437,Building
91,L4W,43.638237,-79.62237,Pizza Place
92,L4W,43.63676913761602,-79.62083985121491,Mediterranean Restaurant
93,L4W,43.631886943723025,-79.61454779055316,Chinese Restaurant
94,L4W,43.634299075265915,-79.61741772231608,Bar
95,L4W,43.633241829314045,-79.61129156853521,Martial Arts School
96,L4W,43.63611309857686,-79.62011046605963,Bus Line
97,L4W,43.633217,-79.619443,Gym
98,L4W,43.63891220092773,-79.61132049560547,Bus Line
99,L4W,43.639826,-79.619094,Bus Line
100,L4W,43.637702,-79.610761,Country Dance Club
101,L4W,43.632347,-79.614027,Bakery
102,L4W,43.641841888427734,-79.61434936523438,Bus Stop
103,L4W,43.641409,-79.615215,Bistro
104,L4W,43.63824144781865,-79.62210594257863,Salad Place
105,L4W,43.63874788158515,-79.61770838894607,Bus Stop
106,L4W,43.6350178,-79.6213434,Library
107,L4W,43.64101821536905,-79.61716355366984,Office
108,L4W,43.63519906163857,-79.62088372387124,Miscellaneous Shop
109,L4W,43.63846207269963,-79.61894782483715,Conference Room
110,L4W,43.63500359557677,-79.62062358856201,Bank
111,L4W,43.637022500824365,-79.6211250228263,Car Wash
112,L4W,43.63573498726565,-79.62153381666108,Gas Station
113,L4W,43.637955,-79.620005,Gym / Fitness Center
114,L4W,43.634837,-79.62027,Laser Tag
115,L4W,43.638027,-79.62247,Pizza Place
116,L4W,43.632291544888865,-79.61625824558259,Playground
117,L4W,43.64172785447994,-79.61522946616678,Gym
2,M9R,43.69297260884134,-79.55701560610505,Doctor's Office
3,M9R,43.69053244592254,-79.56170519840609,Bakery
4,M9R,43.690537,-79.561878,American Restaurant
5,M9R,43.6934124,-79.5571991,Fast Food Restaurant
6,M9R,43.692935717786156,-79.5573509193731,Sandwich Place
7,M9R,43.693411,-79.557073,Pharmacy
8,M9R,43.6942227014545,-79.55723272764203,Financial or Legal Service
9,M9R,43.693061,-79.55693,Post Office
10,L5S,43.68956674830574,-79.55927610397339,Print Shop
11,M9R,43.693738309210296,-79.55710530286524,Supermarket
12,M9R,43.692419,-79.557712,Dentist's Office
15,M9R,43.694109,-79.558046,Gas Station
16,M9R,43.6933138,-79.5572835,Beer Store
17,M9R,43.6939219,-79.5574106,Bank
19,M9R,43.69321312231725,-79.55729000271057,Pizza Place
20,M9P,43.6961701,-79.5449216,Coffee Shop
23,M9R,43.688558,-79.556226,School
24,M9R,43.68095,-79.5593,Factory
25,M9P,43.6924,-79.5566,Medical Center
33,M9R,43.68401,-79.54681,Electronics Store
34,M9R,43.69470228841829,-79.5503282546997,Building
35,M9R,43.689361,-79.553391,Gym
36,M9P,43.686025158199335,-79.5567137688826,Medical Center
37,M9R,43.681916142731154,-79.55335507619438,Medical Center
38,M9R,43.693063324293604,-79.55719821312489,Dentist's Office
39,M9R,43.69294194544313,-79.55748756775381,Doctor's Office
40,M5J,43.69147000737866,-79.55568751483214,Japanese Restaurant
41,M9R,43.68451293584235,-79.56113146823334,Bus Stop
42,M9R,43.6932089956043,-79.55699365434084,Optical Shop
43,M9R,43.694876,-79.558228,Art Gallery
44,M9R,43.69311138097989,-79.55729392261416,Chinese Restaurant
45,M9R,43.69262,-79.557402,Mobile Phone Shop
46,M9R,43.689962,-79.543895,Alternative Healer
47,M9R,43.694221335047956,-79.55873966217041,Gas Station
48,M9r,43.690529,-79.561422,Salon / Barbershop
49,M9R,43.683685,-79.547542,Conference Room
50,M9R,43.69306296574681,-79.5572131717445,Building
51,M9R,43.68468388542038,-79.5623497276787,High School
52,M9R,43.69004,-79.561257,Elementary School
53,M9R,43.691569,-79.546064,Sculpture Garden
54,M9R,43.694384,-79.562171,Professional & Other Places
55,M9R,43.697508,-79.553479,Elementary School
56,L4W,43.64807,-79.6063,Salon / Barbershop
57,M9R,43.69794649253582,-79.55125308613997,Elementary School
58,M9R,43.69386387282344,-79.55497406936342,Building
59,M9R,43.691452551012155,-79.56360089605631,College Classroom
60,M9P,43.697737,-79.548672,Building
61,M9R,43.69307323721527,-79.55789476633072,Bus Stop
62,M9R,43.68930102613731,-79.55180191329336,Park
63,M9R,43.685274,-79.55394,Church
64,M9R,43.69013634101567,-79.55997904562093,Pizza Place
65,M9R,43.68538573249646,-79.54699407491658,Gym
66,M9R,43.69319735695953,-79.54507112503052,Bus Line
67,M9R,43.69100475216842,-79.55747659192933,Dog Run
68,M9R,43.694366,-79.557439,Coffee Shop
69,M9R,43.69514283130161,-79.55186228407811,Gym
70,M9R,43.684783935546875,-79.55551147460938,Gym
71,M9R,43.693747,-79.564881,Residential Building (Apartment / Condo)
72,M9R,43.68239018642328,-79.559611364856,Residential Building (Apartment / Condo)
73,M9R,43.684485644295115,-79.56113695592511,Bus Stop
74,M9R,43.69098786003291,-79.54441991094048,Park
75,M9R,43.69526777721259,-79.55130796900428,Residential Building (Apartment / Condo)
76,M9R,43.684578181841694,-79.56116437911987,Bus Stop
77,M9R,43.69621726215665,-79.55310262042522,Professional & Other Places
78,M9R,43.69342526936401,-79.55758635011445,Shopping Mall
79,M9R,43.68070137160266,-79.55290504585626,Building
80,M9R,43.69307323721527,-79.55707669258118,Convenience Store
81,M9R,43.693192,-79.556751,Salon / Barbershop
82,M9r,43.68845792796321,-79.55342642226304,Church
83,M9R,43.69668298862066,-79.54645644243818,Bus Line
84,M9R,43.6881557233042,-79.56463254825115,Park
85,M9R,43.6957,-79.5558,Bus Stop
86,M9R,43.680518,-79.552983,Residential Building (Apartment / Condo)
88,M9R,43.68510989397079,-79.55443074944486,Bus Line
89,M9R,43.69577692586228,-79.55838209299412,Residential Building (Apartment / Condo)
90,M9R,43.69377706494802,-79.56112598054123,Dry Cleaner
91,M9R,43.693929,-79.557591,Laundry Service
92,M9R,43.69527,-79.554994,Bank
93,L5L,43.695591432021416,-79.5630247022328,Volleyball Court
94,M9R,43.69142719034916,-79.56398258426489,Church
0,M1S,43.789957125215224,-79.25718715079704,Train Station
1,M1S,43.79512496194672,-79.24241395788337,Building
2,M1S,43.79788486462263,-79.27058461606062,Chinese Restaurant
3,M1S,43.794847,-79.266009,Print Shop
4,M1S,43.7932123,-79.2650718,Hardware Store
5,M1S,43.79393250362876,-79.25485725573839,Miscellaneous Shop
6,M1S,43.788937274021876,-79.257892370224,Post Office
7,M1S,43.788348,-79.265227,Auto Garage
8,M1S,43.800242,-79.263262,Coffee Shop
9,M1S,43.7905518,-79.2555631,Rental Car Location
10,M1S,43.795204534798444,-79.2599124764289,Building
11,M1S,43.78974488801228,-79.26315523544396,Government Building
12,M1S,43.792647695283875,-79.25920775335268,Latin American Restaurant
14,M1S,43.78942514146274,-79.25748623733989,Sandwich Place
15,M1S,43.79237001092506,-79.26020325805978,Breakfast Spot
16,M1S,43.78918898861834,-79.26285982131957,Office
17,M1S,43.790869570052614,-79.25605845739551,Automotive Shop
18,M1S,43.79673,-79.26192,Coffee Shop
19,M1S,43.78998337938359,-79.2596018621999,Gas Station
20,M1S,43.79077282998928,-79.25861656665802,Auto Dealership
21,m1s,43.79242480680552,-79.25809560147422,General Entertainment
23,M1S,43.799095,-79.262205,Gas Station
24,M1S,43.79028773270004,-79.26067866592514,Hardware Store
25,M1S,43.791178865505806,-79.25971427359902,Clothing Store
26,M1S,43.788219043910516,-79.26406913368213,Chinese Restaurant
27,M1S,43.7892131,-79.26634560000002,Automotive Shop
28,M1S,43.790421680757824,-79.25710685791081,Auto Dealership
29,M1S,43.79354608557784,-79.26983515808065,Badminton Court
30,M1S,43.79483363224003,-79.26098606780961,Office
31,M1S,43.78849,-79.26371,Storage Facility
32,M1S,43.792085,-79.2595355,Restaurant
34,M1S,43.78906506771871,-79.26363229751587,Doctor's Office
35,M1S,43.79223135553377,-79.26004461141603,Korean Restaurant
36,M1S,43.795203,-79.263507,Factory
37,M1S,43.79361111111111,-79.2625,Event Space
38,M1S,43.793014,-79.257117,Post Office
39,M1S,43.794689,-79.262046,Automotive Shop
42,M1S,43.7909,-79.2575,Furniture / Home Store
43,CA,43.797359555464475,-79.26340848524582,Building
44,M1S,43.790925,-79.255348,Automotive Shop
45,M1S,43.789645,-79.258862,Building
46,M1S,43.7892,-79.2658,Rental Car Location
47,M1S,43.790786,-79.259296,Newsstand
48,M1S,43.79480339920127,-79.2537459699636,Business Service
49,M1S,43.788900698640376,-79.25804459373741,Post Office
50,M1S,43.795329928055295,-79.26095853997906,Capitol Building
51,M1S,43.791906,-79.258903,Office
52,M1S,43.792115590905816,-79.25866269046621,Office
53,M1S,43.79134,-79.25783,Medical Center
54,M1S,43.790084,-79.265081,Office
55,M1S,43.79354,-79.267551,Factory
56,M1S,43.794349,-79.265622,Storage Facility
57,M1S,43.79754488209824,-79.26757334011803,Newsagent
58,M1S,43.788878559951435,-79.25804167759686,Doctor's Office
59,M1S,43.79226349344172,-79.26869051450697,Office
60,M1S,43.796458263988285,-79.26175133826352,Non-Profit
63,M1S,43.791414,-79.255246,Auto Workshop
64,M1S,43.78946932145228,-79.25862415054623,Sandwich Place
65,M1S,43.79196897571247,-79.25898202062241,Office
66,M1S,43.79232,-79.25902,Storage Facility
67,M1S,43.789337,-79.25784,Campaign Office
68,M1S,43.78848446099339,-79.26592442980476,Doctor's Office
69,M1S,43.78941349757282,-79.26575376611675,Furniture / Home Store
70,M1S,43.79127412588285,-79.25406531685829,Building
71,M1S,43.791449,-79.256138,Automotive Shop
72,M1S,43.788231,-79.263481,Grocery Store
73,M1S,43.791427,-79.255818,Automotive Shop
74,M1S,43.79302215576172,-79.25646209716797,Hardware Store
75,M1S,43.798496,-79.262196,Chinese Restaurant
76,M1S,43.792972,-79.259906,Salon / Barbershop
77,M1S,43.798210315521835,-79.26332590386389,Building
78,M1S,43.79519998689968,-79.26896329246071,Building
79,M1S,43.79108405223841,-79.25566754090462,Automotive Shop
80,M1S,43.791604,-79.255881,Auto Garage
81,M1S,43.791139567439906,-79.25581619948044,Automotive Shop
82,M1S,43.79223572240424,-79.25799115814202,Tech Startup
83,M1S,43.791290010452954,-79.25542528198002,Automotive Shop
84,M1S,43.789233,-79.258428,Chiropractor
85,M1S,43.78860080396202,-79.26819808089571,College Classroom
86,M1S,43.793126300057494,-79.25954359860427,Convenience Store
87,M1S,43.7890495775882,-79.25764560699463,Business Service
88,M1S,43.790959182989866,-79.25559045858738,Automotive Shop
89,M3J,43.78841524885085,-79.26395352054192,Automotive Shop
90,M1S,43.7891750757218,-79.26748791493057,Arcade
91,M1S,43.789076,-79.267249,BBQ Joint
92,M1S,43.788294403600744,-79.26540142719699,General Entertainment
93,M1S,43.78975115313493,-79.26484538964439,Church
94,M1S,43.792315,-79.258041,Gym
95,M1S,43.792977443804986,-79.2562181270429,Church
96,M1S,43.78832087985759,-79.2651977306547,Escape Room
97,M1S,43.794595494202376,-79.25332751376669,Church
98,M1S,43.792096,-79.26005126666666,Coffee Shop
99,M1S,43.78887176513672,-79.26505279541016,Recreation Center
100,M1S,43.799067,-79.265311,Event Space
101,M1S,43.796615229023466,-79.26984392805066,Shanghai Restaurant
102,M1S,43.78820748768596,-79.26460315443138,Automotive Shop
103,M1S,43.790862,-79.255277,Auto Garage
104,M2H,43.78875513590881,-79.26401958521093,Medical Supply Store
105,M1S,43.79151400248738,-79.25567304678201,Automotive Shop
106,M1S,43.79380050393049,-79.25457737081724,Automotive Shop
107,M1S,43.790684,-79.25518,Tech Startup
108,M1S,43.78905492518265,-79.26726145814159,Supermarket
109,M1S,43.78834254537423,-79.26307265383889,Design Studio
110,M1S,43.794178,-79.25467,Post Office
111,M1S,43.792683,-79.25955,Pakistani Restaurant
112,M1S,43.794867324063404,-79.26798888527924,Skating Rink
113,M1S,43.800027007207646,-79.2642838434213,Athletics & Sports
114,M1S,43.79660174223094,-79.27029194166151,Sushi Restaurant
115,M1S,43.79686383856829,-79.2605423927307,Mattress Store
116,M1S,43.791999483291015,-79.25858447143591,Lounge
117,M1S,43.78816172704444,-79.26415672672607,Pool Hall
118,M1s,43.78840064611558,-79.26389008333248,Motorcycle Shop
119,M1S,43.79176432077867,-79.25848650784559,Building
